time	seconds	group	step	event	name	number	text
09:51:52.156	251.870	1A02MM		rows for the workbook	BLD-DR-Plumbing Fixtures-vs-BLD-AR-Walls	0	0 in the document
09:51:52.157	251.871	1A02MM		test passed	BLD-DR-Plumbing Fixtures-vs-BLD-AR-Walls	0	ran and found nothing
09:51:54.034	253.748	1A02MM		rows for the workbook	BLD-DR-Plumbing Fixtures-vs-BLD-AR-Doors	0	0 in the document
09:51:54.035	253.749	1A02MM		test passed	BLD-DR-Plumbing Fixtures-vs-BLD-AR-Doors	0	ran and found nothing
09:51:55.924	255.638	1A02MM		rows for the workbook	BLD-DR-Plumbing Fixtures-vs-BLD-ST-Foundation	0	0 in the document
09:51:55.924	255.638	1A02MM		test passed	BLD-DR-Plumbing Fixtures-vs-BLD-ST-Foundation	0	ran and found nothing
09:51:57.849	257.563	1A02MM		rows for the workbook	BLD-DR-Plumbing Fixtures-vs-BLD-ST-Columns	0	0 in the document
09:51:57.850	257.563	1A02MM		test passed	BLD-DR-Plumbing Fixtures-vs-BLD-ST-Columns	0	ran and found nothing
09:51:59.735	259.449	1A02MM		rows for the workbook	BLD-DR-Plumbing Fixtures-vs-BLD-ST-Framing	0	0 in the document
09:51:59.736	259.450	1A02MM		test passed	BLD-DR-Plumbing Fixtures-vs-BLD-ST-Framing	0	ran and found nothing
09:52:01.631	261.346	1A02MM		rows for the workbook	BLD-DR-Plumbing Fixtures-vs-BLD-ST-Walls	0	0 in the document
09:52:01.634	261.348	1A02MM		test passed	BLD-DR-Plumbing Fixtures-vs-BLD-ST-Walls	0	ran and found nothing
09:52:03.517	263.231	1A02MM		rows for the workbook	BLD-DR-Plumbing Fixtures-vs-BLD-ST-Floors	0	0 in the document
09:52:03.519	263.233	1A02MM		test passed	BLD-DR-Plumbing Fixtures-vs-BLD-ST-Floors	0	ran and found nothing
09:52:05.365	265.078	1A02MM		rows for the workbook	BLD-DR-Plumbing Fixtures-vs-BLD-ME-Ducts&Duct Fittings	0	0 in the document
09:52:05.366	265.079	1A02MM		test passed	BLD-DR-Plumbing Fixtures-vs-BLD-ME-Ducts&Duct Fittings	0	ran and found nothing
